,country_name,locality_name,market_name,commodity_name,currency_name,market_type,unit_of_goods_measurement,mp_price
4287,Kyrgyzstan,Naryn,At-Bashi,Eggs,KGS,Retail,10 pcs,96.6667
4288,Kyrgyzstan,Naryn,At-Bashi,Meat,KGS,Retail,KG,343.3333
4289,Kyrgyzstan,Naryn,At-Bashi,Meat,KGS,Retail,KG,146.6667
4290,Kyrgyzstan,Naryn,At-Bashi,Meat,KGS,Retail,KG,336.6667
4291,Kyrgyzstan,Naryn,At-Bashi,Milk,KGS,Retail,L,20.0
4292,Kyrgyzstan,Naryn,At-Bashi,Onions,KGS,Retail,KG,25.0
4293,Kyrgyzstan,Naryn,At-Bashi,Potatoes,KGS,Retail,KG,26.0
4294,Kyrgyzstan,Naryn,At-Bashi,Rice,KGS,Retail,KG,85.0
4295,Kyrgyzstan,Naryn,At-Bashi,Sugar,KGS,Retail,KG,62.6667
4296,Kyrgyzstan,Naryn,At-Bashi,Tea,KGS,Retail,KG,61.6667
4297,Kyrgyzstan,Naryn,At-Bashi,Tea,KGS,Retail,KG,43.3333
4298,Kyrgyzstan,Naryn,At-Bashi,Wheat,KGS,Retail,KG,10.0
4299,Kyrgyzstan,Naryn,At-Bashi,Wheat flour,KGS,Retail,KG,27.33
4300,Kyrgyzstan,Naryn,Chaek,Apples,KGS,Retail,KG,49.5951
4301,Kyrgyzstan,Naryn,Chaek,Cabbage,KGS,Retail,KG,32.1763
4302,Kyrgyzstan,Naryn,Chaek,Carrots,KGS,Retail,KG,24.8982
4303,Kyrgyzstan,Naryn,Chaek,Eggs,KGS,Retail,10 pcs,65.1377
4304,Kyrgyzstan,Naryn,Chaek,Meat,KGS,Retail,KG,299.9236
4305,Kyrgyzstan,Naryn,Chaek,Meat,KGS,Retail,KG,300.0
4306,Kyrgyzstan,Naryn,Chaek,Milk,KGS,Retail,L,25.0
4307,Kyrgyzstan,Naryn,Chaek,Potatoes,KGS,Retail,KG,34.7399
4308,Kyrgyzstan,Naryn,Chaek,Rice,KGS,Retail,KG,55.8584
4309,Kyrgyzstan,Naryn,Chaek,Sugar,KGS,Retail,KG,53.3917
4310,Kyrgyzstan,Naryn,Chaek,Wheat flour,KGS,Retail,KG,29.2123
4311,Kyrgyzstan,Naryn,Dobolu,Bread,KGS,Retail,150 G,15.0
4312,Kyrgyzstan,Naryn,Dobolu,Cabbage,KGS,Retail,KG,38.6667
4313,Kyrgyzstan,Naryn,Dobolu,Carrots,KGS,Retail,KG,21.3333
4314,Kyrgyzstan,Naryn,Dobolu,Eggs,KGS,Retail,10 pcs,61.6667
4315,Kyrgyzstan,Naryn,Dobolu,Meat,KGS,Retail,KG,133.3333
4316,Kyrgyzstan,Naryn,Dobolu,Milk,KGS,Retail,L,20.0
4317,Kyrgyzstan,Naryn,Dobolu,Onions,KGS,Retail,KG,27.0
4318,Kyrgyzstan,Naryn,Dobolu,Peas,KGS,Retail,KG,45.0
4319,Kyrgyzstan,Naryn,Dobolu,Potatoes,KGS,Retail,KG,13.6667
4320,Kyrgyzstan,Naryn,Dobolu,Rice,KGS,Retail,KG,69.3333
4321,Kyrgyzstan,Naryn,Dobolu,Salt,KGS,Retail,KG,10.0
4322,Kyrgyzstan,Naryn,Dobolu,Sugar,KGS,Retail,KG,48.0
4323,Kyrgyzstan,Naryn,Dobolu,Tea,KGS,Retail,KG,55.0
4324,Kyrgyzstan,Naryn,Dobolu,Tea,KGS,Retail,KG,63.6667
4325,Kyrgyzstan,Naryn,Dobolu,Wheat flour,KGS,Retail,KG,30.0
4326,Kyrgyzstan,Naryn,Naryn,Apples,KGS,Retail,KG,107.7787
4327,Kyrgyzstan,Naryn,Naryn,Beans,KGS,Retail,KG,60.0
4328,Kyrgyzstan,Naryn,Naryn,Bread,KGS,Retail,KG,60.61
4329,Kyrgyzstan,Naryn,Naryn,Cabbage,KGS,Retail,KG,43.2057
4330,Kyrgyzstan,Naryn,Naryn,Carrots,KGS,Retail,KG,36.0021
4331,Kyrgyzstan,Naryn,Naryn,Eggs,KGS,Retail,10 pcs,71.6115
4332,Kyrgyzstan,Naryn,Naryn,Meat,KGS,Retail,KG,325.8477
4333,Kyrgyzstan,Naryn,Naryn,Meat,KGS,Retail,KG,130.0
4334,Kyrgyzstan,Naryn,Naryn,Meat,KGS,Retail,KG,328.2811
4335,Kyrgyzstan,Naryn,Naryn,Milk,KGS,Retail,L,22.225
4336,Kyrgyzstan,Naryn,Naryn,Onions,KGS,Retail,KG,20.0
4337,Kyrgyzstan,Naryn,Naryn,Peas,KGS,Retail,KG,40.0
4338,Kyrgyzstan,Naryn,Naryn,Potatoes,KGS,Retail,KG,41.8721
4339,Kyrgyzstan,Naryn,Naryn,Rice,KGS,Retail,KG,63.4108
4340,Kyrgyzstan,Naryn,Naryn,Salt,KGS,Retail,KG,13.3333
4341,Kyrgyzstan,Naryn,Naryn,Sugar,KGS,Retail,KG,53.9349
4342,Kyrgyzstan,Naryn,Naryn,Tea,KGS,Retail,KG,53.3333
4343,Kyrgyzstan,Naryn,Naryn,Tea,KGS,Retail,KG,41.6667
4344,Kyrgyzstan,Naryn,Naryn,Wheat,KGS,Retail,KG,33.74
4345,Kyrgyzstan,Naryn,Naryn,Wheat flour,KGS,Retail,KG,30.2652
4346,Kyrgyzstan,Naryn,Naryn,Wheat flour,KGS,Retail,KG,31.0
4347,Kyrgyzstan,Naryn,Orto-Nura,Bread,KGS,Retail,150 G,20.0
4348,Kyrgyzstan,Naryn,Orto-Nura,Cabbage,KGS,Retail,KG,30.0
4349,Kyrgyzstan,Naryn,Orto-Nura,Carrots,KGS,Retail,KG,30.0
4350,Kyrgyzstan,Naryn,Orto-Nura,Eggs,KGS,Retail,10 pcs,90.0
4351,Kyrgyzstan,Naryn,Orto-Nura,Meat,KGS,Retail,KG,150.0
4352,Kyrgyzstan,Naryn,Orto-Nura,Milk,KGS,Retail,L,20.0
4353,Kyrgyzstan,Naryn,Orto-Nura,Onions,KGS,Retail,KG,25.0
4354,Kyrgyzstan,Naryn,Orto-Nura,Potatoes,KGS,Retail,KG,15.0
4355,Kyrgyzstan,Naryn,Orto-Nura,Rice,KGS,Retail,KG,90.0
4356,Kyrgyzstan,Naryn,Orto-Nura,Sugar,KGS,Retail,KG,60.0
4357,Kyrgyzstan,Naryn,Orto-Nura,Tea,KGS,Retail,KG,65.0
4358,Kyrgyzstan,Naryn,Orto-Nura,Tea,KGS,Retail,KG,45.0
4359,Kyrgyzstan,Naryn,Orto-Nura,Wheat flour,KGS,Retail,KG,30.0
4360,Kyrgyzstan,Osh,Kara-Suu,Apples,KGS,Retail,KG,69.2169
4361,Kyrgyzstan,Osh,Kara-Suu,Cabbage,KGS,Retail,KG,43.4912
4362,Kyrgyzstan,Osh,Kara-Suu,Carrots,KGS,Retail,KG,26.7691
4363,Kyrgyzstan,Osh,Kara-Suu,Eggs,KGS,Retail,10 pcs,66.5879
4364,Kyrgyzstan,Osh,Kara-Suu,Meat,KGS,Retail,KG,300.0
4365,Kyrgyzstan,Osh,Kara-Suu,Meat,KGS,Retail,KG,300.0
4366,Kyrgyzstan,Osh,Kara-Suu,Milk,KGS,Retail,L,25.0
4367,Kyrgyzstan,Osh,Kara-Suu,Potatoes,KGS,Retail,KG,41.6939
4368,Kyrgyzstan,Osh,Kara-Suu,Rice,KGS,Retail,KG,94.9421
4369,Kyrgyzstan,Osh,Kara-Suu,Sugar,KGS,Retail,KG,58.3617
4370,Kyrgyzstan,Osh,Kara-Suu,Wheat flour,KGS,Retail,KG,43.4014
4371,Kyrgyzstan,Osh,Karasuu,Beans,KGS,Retail,KG,77.7778
4372,Kyrgyzstan,Osh,Karasuu,Bread,KGS,Retail,150 G,10.0
4373,Kyrgyzstan,Osh,Karasuu,Cabbage,KGS,Retail,KG,50.0
4374,Kyrgyzstan,Osh,Karasuu,Carrots,KGS,Retail,KG,20.0
4375,Kyrgyzstan,Osh,Karasuu,Eggs,KGS,Retail,10 pcs,75.0
4376,Kyrgyzstan,Osh,Karasuu,Maize,KGS,Retail,KG,19.8889
4377,Kyrgyzstan,Osh,Karasuu,Meat,KGS,Retail,KG,320.0
4378,Kyrgyzstan,Osh,Karasuu,Meat,KGS,Retail,KG,130.0
4379,Kyrgyzstan,Osh,Karasuu,Meat,KGS,Retail,KG,320.0
4380,Kyrgyzstan,Osh,Karasuu,Milk,KGS,Retail,L,30.0
4381,Kyrgyzstan,Osh,Karasuu,Onions,KGS,Retail,KG,18.3333
4382,Kyrgyzstan,Osh,Karasuu,Peas,KGS,Retail,KG,33.8889
4383,Kyrgyzstan,Osh,Karasuu,Potatoes,KGS,Retail,KG,31.6667
4384,Kyrgyzstan,Osh,Karasuu,Rice,KGS,Retail,KG,61.6667
4385,Kyrgyzstan,Osh,Karasuu,Salt,KGS,Retail,KG,17.8889
4386,Kyrgyzstan,Osh,Karasuu,Sugar,KGS,Retail,KG,55.0
4387,Kyrgyzstan,Osh,Karasuu,Tea,KGS,Retail,KG,250.0
4388,Kyrgyzstan,Osh,Karasuu,Tea,KGS,Retail,KG,150.0
4389,Kyrgyzstan,Osh,Karasuu,Wheat,KGS,Retail,KG,16.6667
4390,Kyrgyzstan,Osh,Karasuu,Wheat flour,KGS,Retail,KG,26.0
4391,Kyrgyzstan,Osh,Karasuu,Wheat flour,KGS,Retail,KG,29.8889
4392,Kyrgyzstan,Osh,Nookat,Apples,KGS,Retail,KG,61.3579
4393,Kyrgyzstan,Osh,Nookat,Bread,KGS,Retail,150 G,10.0
4394,Kyrgyzstan,Osh,Nookat,Cabbage,KGS,Retail,KG,43.8051
4395,Kyrgyzstan,Osh,Nookat,Carrots,KGS,Retail,KG,29.4317
4396,Kyrgyzstan,Osh,Nookat,Eggs,KGS,Retail,10 pcs,89.2542
4397,Kyrgyzstan,Osh,Nookat,Meat,KGS,Retail,KG,280.0
4398,Kyrgyzstan,Osh,Nookat,Meat,KGS,Retail,KG,125.0
4399,Kyrgyzstan,Osh,Nookat,Meat,KGS,Retail,KG,300.0
4400,Kyrgyzstan,Osh,Nookat,Milk,KGS,Retail,L,29.8616
4401,Kyrgyzstan,Osh,Nookat,Onions,KGS,Retail,KG,15.0
4402,Kyrgyzstan,Osh,Nookat,Potatoes,KGS,Retail,KG,42.2989
4403,Kyrgyzstan,Osh,Nookat,Rice,KGS,Retail,KG,83.4538
4404,Kyrgyzstan,Osh,Nookat,Sugar,KGS,Retail,KG,60.0
4405,Kyrgyzstan,Osh,Nookat,Tea,KGS,Retail,KG,250.0
4406,Kyrgyzstan,Osh,Nookat,Tea,KGS,Retail,KG,150.0
4407,Kyrgyzstan,Osh,Nookat,Wheat,KGS,Retail,KG,15.0
4408,Kyrgyzstan,Osh,Nookat,Wheat flour,KGS,Retail,KG,31.331
4409,Kyrgyzstan,Osh,Osh,Apples,KGS,Retail,KG,58.7836
4410,Kyrgyzstan,Osh,Osh,Beans,KGS,Retail,KG,72.7667
4411,Kyrgyzstan,Osh,Osh,Bread,KGS,Retail,KG,49.69
4412,Kyrgyzstan,Osh,Osh,Cabbage,KGS,Retail,KG,50.1187
4413,Kyrgyzstan,Osh,Osh,Carrots,KGS,Retail,KG,31.3423
4414,Kyrgyzstan,Osh,Osh,Eggs,KGS,Retail,10 pcs,65.441
4415,Kyrgyzstan,Osh,Osh,Maize,KGS,Retail,KG,20.0
4416,Kyrgyzstan,Osh,Osh,Meat,KGS,Retail,KG,307.9559
4417,Kyrgyzstan,Osh,Osh,Meat,KGS,Retail,KG,120.0
4418,Kyrgyzstan,Osh,Osh,Meat,KGS,Retail,KG,308.2521
4419,Kyrgyzstan,Osh,Osh,Milk,KGS,Retail,L,31.2929
4420,Kyrgyzstan,Osh,Osh,Onions,KGS,Retail,KG,17.0
4421,Kyrgyzstan,Osh,Osh,Peas,KGS,Retail,KG,32.7333
4422,Kyrgyzstan,Osh,Osh,Potatoes,KGS,Retail,KG,44.9809
4423,Kyrgyzstan,Osh,Osh,Rice,KGS,Retail,KG,98.8586
4424,Kyrgyzstan,Osh,Osh,Salt,KGS,Retail,KG,16.7667
4425,Kyrgyzstan,Osh,Osh,Sugar,KGS,Retail,KG,58.0231
4426,Kyrgyzstan,Osh,Osh,Tea,KGS,Retail,KG,250.0
4427,Kyrgyzstan,Osh,Osh,Tea,KGS,Retail,KG,150.0
4428,Kyrgyzstan,Osh,Osh,Wheat,KGS,Retail,KG,38.41
4429,Kyrgyzstan,Osh,Osh,Wheat flour,KGS,Retail,KG,21.1282
4430,Kyrgyzstan,Osh,Osh,Wheat flour,KGS,Retail,KG,31.7333
4431,Kyrgyzstan,Osh,Uzgen,Apples,KGS,Retail,KG,70.0
4432,Kyrgyzstan,Osh,Uzgen,Cabbage,KGS,Retail,KG,37.4166
4433,Kyrgyzstan,Osh,Uzgen,Carrots,KGS,Retail,KG,32.1763
4434,Kyrgyzstan,Osh,Uzgen,Eggs,KGS,Retail,10 pcs,70.0
4435,Kyrgyzstan,Osh,Uzgen,Meat,KGS,Retail,KG,300.0
4436,Kyrgyzstan,Osh,Uzgen,Meat,KGS,Retail,KG,300.0
4437,Kyrgyzstan,Osh,Uzgen,Milk,KGS,Retail,L,20.0
4438,Kyrgyzstan,Osh,Uzgen,Potatoes,KGS,Retail,KG,38.1454
4439,Kyrgyzstan,Osh,Uzgen,Rice,KGS,Retail,KG,54.4637
4440,Kyrgyzstan,Osh,Uzgen,Sugar,KGS,Retail,KG,56.2287
4441,Kyrgyzstan,Osh,Uzgen,Wheat flour,KGS,Retail,KG,26.8328
4442,Kyrgyzstan,Talas,Kok-Say,Bread,KGS,Retail,150 G,15.0
4443,Kyrgyzstan,Talas,Kok-Say,Carrots,KGS,Retail,KG,20.0
4444,Kyrgyzstan,Talas,Kok-Say,Eggs,KGS,Retail,10 pcs,90.0
4445,Kyrgyzstan,Talas,Kok-Say,Meat,KGS,Retail,KG,130.0
4446,Kyrgyzstan,Talas,Kok-Say,Milk,KGS,Retail,L,20.0
4447,Kyrgyzstan,Talas,Kok-Say,Onions,KGS,Retail,KG,15.0
4448,Kyrgyzstan,Talas,Kok-Say,Rice,KGS,Retail,KG,52.5
4449,Kyrgyzstan,Talas,Kok-Say,Sugar,KGS,Retail,KG,54.0
4450,Kyrgyzstan,Talas,Kok-Say,Tea,KGS,Retail,KG,42.6667
4451,Kyrgyzstan,Talas,Kok-Say,Tea,KGS,Retail,KG,26.0
4452,Kyrgyzstan,Talas,Kok-Say,Wheat flour,KGS,Retail,KG,25.5
4453,Kyrgyzstan,Talas,Kyzyl-Adyr,Beans,KGS,Retail,KG,39.0
4454,Kyrgyzstan,Talas,Kyzyl-Adyr,Bread,KGS,Retail,150 G,17.3333
4455,Kyrgyzstan,Talas,Kyzyl-Adyr,Cabbage,KGS,Retail,KG,22.5
4456,Kyrgyzstan,Talas,Kyzyl-Adyr,Carrots,KGS,Retail,KG,17.5
4457,Kyrgyzstan,Talas,Kyzyl-Adyr,Eggs,KGS,Retail,10 pcs,90.0
4458,Kyrgyzstan,Talas,Kyzyl-Adyr,Maize,KGS,Retail,KG,19.0
4459,Kyrgyzstan,Talas,Kyzyl-Adyr,Meat,KGS,Retail,KG,297.5
4460,Kyrgyzstan,Talas,Kyzyl-Adyr,Meat,KGS,Retail,KG,127.5
4461,Kyrgyzstan,Talas,Kyzyl-Adyr,Meat,KGS,Retail,KG,305.0
4462,Kyrgyzstan,Talas,Kyzyl-Adyr,Milk,KGS,Retail,L,25.0
4463,Kyrgyzstan,Talas,Kyzyl-Adyr,Onions,KGS,Retail,KG,15.0
4464,Kyrgyzstan,Talas,Kyzyl-Adyr,Peas,KGS,Retail,KG,44.0
4465,Kyrgyzstan,Talas,Kyzyl-Adyr,Potatoes,KGS,Retail,KG,22.3333
4466,Kyrgyzstan,Talas,Kyzyl-Adyr,Rice,KGS,Retail,KG,51.6667
4467,Kyrgyzstan,Talas,Kyzyl-Adyr,Salt,KGS,Retail,KG,10.6667
4468,Kyrgyzstan,Talas,Kyzyl-Adyr,Sugar,KGS,Retail,KG,55.0
4469,Kyrgyzstan,Talas,Kyzyl-Adyr,Tea,KGS,Retail,KG,46.6667
4470,Kyrgyzstan,Talas,Kyzyl-Adyr,Tea,KGS,Retail,KG,24.6667
4471,Kyrgyzstan,Talas,Kyzyl-Adyr,Wheat,KGS,Retail,KG,12.5
4472,Kyrgyzstan,Talas,Kyzyl-Adyr,Wheat flour,KGS,Retail,KG,23.8
4473,Kyrgyzstan,Talas,Kyzyl-Adyr,Wheat flour,KGS,Retail,KG,30.6667
4474,Kyrgyzstan,Talas,Pokrovka,Apples,KGS,Retail,KG,59.1608
4475,Kyrgyzstan,Talas,Pokrovka,Beans,KGS,Retail,KG,37.0
4476,Kyrgyzstan,Talas,Pokrovka,Bread,KGS,Retail,150 G,13.5
4477,Kyrgyzstan,Talas,Pokrovka,Cabbage,KGS,Retail,KG,30.5058
4478,Kyrgyzstan,Talas,Pokrovka,Carrots,KGS,Retail,KG,21.5443
4479,Kyrgyzstan,Talas,Pokrovka,Eggs,KGS,Retail,10 pcs,83.2034
4480,Kyrgyzstan,Talas,Pokrovka,Maize,KGS,Retail,KG,18.5
4481,Kyrgyzstan,Talas,Pokrovka,Meat,KGS,Retail,KG,288.0154
4482,Kyrgyzstan,Talas,Pokrovka,Meat,KGS,Retail,KG,125.0
4483,Kyrgyzstan,Talas,Pokrovka,Meat,KGS,Retail,KG,288.0154
4484,Kyrgyzstan,Talas,Pokrovka,Milk,KGS,Retail,L,20.0
4485,Kyrgyzstan,Talas,Pokrovka,Onions,KGS,Retail,KG,17.5
4486,Kyrgyzstan,Talas,Pokrovka,Peas,KGS,Retail,KG,43.0
4487,Kyrgyzstan,Talas,Pokrovka,Potatoes,KGS,Retail,KG,38.3493
4488,Kyrgyzstan,Talas,Pokrovka,Rice,KGS,Retail,KG,43.2675
4489,Kyrgyzstan,Talas,Pokrovka,Salt,KGS,Retail,KG,10.6667
4490,Kyrgyzstan,Talas,Pokrovka,Sugar,KGS,Retail,KG,54.4468
4491,Kyrgyzstan,Talas,Pokrovka,Tea,KGS,Retail,KG,31.0
4492,Kyrgyzstan,Talas,Pokrovka,Tea,KGS,Retail,KG,19.0
4493,Kyrgyzstan,Talas,Pokrovka,Wheat,KGS,Retail,KG,12.5
4494,Kyrgyzstan,Talas,Pokrovka,Wheat flour,KGS,Retail,KG,31.3538
4495,Kyrgyzstan,Talas,Talas,Apples,KGS,Retail,KG,83.1703
4496,Kyrgyzstan,Talas,Talas,Cabbage,KGS,Retail,KG,38.5579
4497,Kyrgyzstan,Talas,Talas,Carrots,KGS,Retail,KG,31.7124
4498,Kyrgyzstan,Talas,Talas,Eggs,KGS,Retail,10 pcs,87.89
4499,Kyrgyzstan,Talas,Talas,Meat,KGS,Retail,KG,287.3057
4500,Kyrgyzstan,Talas,Talas,Meat,KGS,Retail,KG,292.4625
4501,Kyrgyzstan,Talas,Talas,Milk,KGS,Retail,L,26.5665
4502,Kyrgyzstan,Talas,Talas,Potatoes,KGS,Retail,KG,51.5221
4503,Kyrgyzstan,Talas,Talas,Rice,KGS,Retail,KG,64.1878
4504,Kyrgyzstan,Talas,Talas,Sugar,KGS,Retail,KG,55.2595
4505,Kyrgyzstan,Talas,Talas,Wheat flour,KGS,Retail,KG,30.0
4506,Kyrgyzstan,Ysyk-Kol,Balykchy,Apples,KGS,Retail,KG,54.7723
4507,Kyrgyzstan,Ysyk-Kol,Balykchy,Cabbage,KGS,Retail,KG,47.5982
4508,Kyrgyzstan,Ysyk-Kol,Balykchy,Carrots,KGS,Retail,KG,30.4816
4509,Kyrgyzstan,Ysyk-Kol,Balykchy,Eggs,KGS,Retail,10 pcs,67.6254
4510,Kyrgyzstan,Ysyk-Kol,Balykchy,Meat,KGS,Retail,KG,311.4981
4511,Kyrgyzstan,Ysyk-Kol,Balykchy,Meat,KGS,Retail,KG,307.3343
4512,Kyrgyzstan,Ysyk-Kol,Balykchy,Milk,KGS,Retail,L,33.2643
4513,Kyrgyzstan,Ysyk-Kol,Balykchy,Potatoes,KGS,Retail,KG,46.478
4514,Kyrgyzstan,Ysyk-Kol,Balykchy,Rice,KGS,Retail,KG,70.8472
4515,Kyrgyzstan,Ysyk-Kol,Balykchy,Sugar,KGS,Retail,KG,54.6598
4516,Kyrgyzstan,Ysyk-Kol,Balykchy,Wheat flour,KGS,Retail,KG,29.546
4517,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Bread,KGS,Retail,150 G,25.0
4518,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Carrots,KGS,Retail,KG,12.0
4519,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Eggs,KGS,Retail,10 pcs,70.0
4520,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Meat,KGS,Retail,KG,115.0
4521,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Milk,KGS,Retail,L,25.0
4522,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Onions,KGS,Retail,KG,20.0
4523,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Potatoes,KGS,Retail,KG,18.0
4524,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Rice,KGS,Retail,KG,75.0
4525,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Sugar,KGS,Retail,KG,60.6667
4526,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Tea,KGS,Retail,KG,50.0
4527,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Wheat,KGS,Retail,KG,17.0
4528,Kyrgyzstan,Ysyk-Kol,Kaiyrma-Aryk,Wheat flour,KGS,Retail,KG,28.6
4529,Kyrgyzstan,Ysyk-Kol,Karakol,Apples,KGS,Retail,KG,72.4569
4530,Kyrgyzstan,Ysyk-Kol,Karakol,Cabbage,KGS,Retail,KG,43.4912
4531,Kyrgyzstan,Ysyk-Kol,Karakol,Carrots,KGS,Retail,KG,27.3861
4532,Kyrgyzstan,Ysyk-Kol,Karakol,Eggs,KGS,Retail,10 pcs,55.2314
4533,Kyrgyzstan,Ysyk-Kol,Karakol,Meat,KGS,Retail,KG,308.0699
4534,Kyrgyzstan,Ysyk-Kol,Karakol,Meat,KGS,Retail,KG,300.0
4535,Kyrgyzstan,Ysyk-Kol,Karakol,Milk,KGS,Retail,L,25.0
4536,Kyrgyzstan,Ysyk-Kol,Karakol,Potatoes,KGS,Retail,KG,38.5517
4537,Kyrgyzstan,Ysyk-Kol,Karakol,Rice,KGS,Retail,KG,56.2269
4538,Kyrgyzstan,Ysyk-Kol,Karakol,Sugar,KGS,Retail,KG,52.7649
4539,Kyrgyzstan,Ysyk-Kol,Karakol,Wheat flour,KGS,Retail,KG,23.0
4540,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Bread,KGS,Retail,150 G,25.0
4541,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Cabbage,KGS,Retail,KG,20.0
4542,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Carrots,KGS,Retail,KG,20.0
4543,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Eggs,KGS,Retail,10 pcs,70.0
4544,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Meat,KGS,Retail,KG,300.0
4545,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Meat,KGS,Retail,KG,111.6667
4546,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Meat,KGS,Retail,KG,290.0
4547,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Milk,KGS,Retail,L,25.0
4548,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Onions,KGS,Retail,KG,20.0
4549,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Peas,KGS,Retail,KG,40.0
4550,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Potatoes,KGS,Retail,KG,18.0
4551,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Rice,KGS,Retail,KG,75.3333
4552,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Salt,KGS,Retail,KG,15.0
4553,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Sugar,KGS,Retail,KG,60.0
4554,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Tea,KGS,Retail,KG,50.0
4555,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Tea,KGS,Retail,KG,50.0
4556,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Wheat,KGS,Retail,KG,17.0
4557,Kyrgyzstan,Ysyk-Kol,Sary-Kamysh,Wheat flour,KGS,Retail,KG,27.0
4558,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Bread,KGS,Retail,150 G,25.0
4559,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Cabbage,KGS,Retail,KG,25.0
4560,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Carrots,KGS,Retail,KG,25.0
4561,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Eggs,KGS,Retail,10 pcs,75.0
4562,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Meat,KGS,Retail,KG,300.0
4563,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Meat,KGS,Retail,KG,110.0
4564,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Meat,KGS,Retail,KG,290.0
4565,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Milk,KGS,Retail,L,20.0
4566,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Onions,KGS,Retail,KG,20.0
4567,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Peas,KGS,Retail,KG,33.5
4568,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Potatoes,KGS,Retail,KG,18.6667
4569,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Rice,KGS,Retail,KG,70.0
4570,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Salt,KGS,Retail,KG,15.0
4571,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Sugar,KGS,Retail,KG,55.0
4572,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Tea,KGS,Retail,KG,50.0
4573,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Tea,KGS,Retail,KG,60.0
4574,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Wheat,KGS,Retail,KG,17.6667
4575,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Wheat flour,KGS,Retail,KG,26.7
4576,Kyrgyzstan,Ysyk-Kol,Teplokluchenka,Wheat flour,KGS,Retail,KG,33.75
4577,Lao People's Democratic Republic,Attapu,Attapeu,Eggs,LAK,Retail,Unit,1000.0
4578,Lao People's Democratic Republic,Attapu,Attapeu,Fish,LAK,Retail,KG,18000.0
4579,Lao People's Democratic Republic,Attapu,Attapeu,Fish,LAK,Retail,KG,50000.0
4580,Lao People's Democratic Republic,Attapu,Attapeu,Fish,LAK,Retail,KG,25000.0
4581,Lao People's Democratic Republic,Attapu,Attapeu,Garlic,LAK,Retail,KG,17000.0
4582,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,70000.0
4583,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,50000.0
4584,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,70000.0
4585,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,40000.0
4586,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,40000.0
4587,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,40000.0
4588,Lao People's Democratic Republic,Attapu,Attapeu,Meat,LAK,Retail,KG,35000.0
